Participant Number:,9
Test started on:,04/05/2016 02:36:15 PM
Current Task:,NVRW Task 1
Task Start:,01:37:05 PM
Heading, Roll, Pitch, Task Time
133.125,-3.0625,-14.9375,5.38
133.0625,-3.0625,-15.0,5.41
133.0625,-3.0625,-15.0,5.41
133.0625,-3.0625,-15.0,5.44
132.9375,-3.125,-14.8125,5.48
132.9375,-3.125,-14.8125,5.48
132.9375,-3.125,-14.8125,5.51
132.9375,-3.125,-14.8125,5.51
132.9375,-3.125,-14.8125,5.55
132.8125,-3.0,-14.9375,5.58
132.8125,-3.0,-14.9375,5.58
132.6875,-2.9375,-15.0,5.61
132.6875,-2.9375,-15.0,5.61
132.6875,-2.9375,-15.0,5.64
132.5625,-2.9375,-14.9375,5.68
132.5625,-2.9375,-14.9375,5.68
132.5625,-2.9375,-14.9375,5.71
132.5625,-2.9375,-14.9375,5.71
132.5625,-2.9375,-14.9375,5.74
132.4375,-2.75,-14.9375,5.78
132.4375,-2.75,-14.9375,5.78
132.4375,-2.75,-14.9375,5.81
132.4375,-2.75,-14.9375,5.81
132.25,-2.6875,-14.875,5.84
132.25,-2.6875,-14.875,5.88
132.25,-2.6875,-14.875,5.88
132.25,-2.6875,-14.875,5.91
132.25,-2.6875,-14.875,5.91
132.125,-2.625,-14.875,5.94
132.0,-2.625,-14.9375,5.98
132.0,-2.625,-14.9375,5.98
132.0,-2.625,-14.9375,6.01
132.0,-2.625,-14.9375,6.01
131.875,-2.6875,-14.9375,6.04
131.875,-2.6875,-14.9375,6.08
131.875,-2.6875,-14.9375,6.08
131.875,-2.6875,-14.9375,6.11
131.875,-2.6875,-14.9375,6.11
131.6875,-2.6875,-14.9375,6.14
131.6875,-2.6875,-14.9375,6.18
131.6875,-2.6875,-14.9375,6.18
131.5625,-2.75,-15.0,6.21
131.5625,-2.75,-15.0,6.21
131.5625,-2.75,-15.0,6.24
131.5625,-2.75,-15.0,6.28
131.5625,-2.75,-15.0,6.28
131.375,-2.8125,-15.0625,6.31
131.375,-2.8125,-15.0625,6.31
131.1875,-2.875,-15.1875,6.34
131.1875,-2.875,-15.1875,6.38
131.1875,-2.875,-15.1875,6.38
131.0,-2.9375,-15.3125,6.41
131.0,-2.9375,-15.3125,6.41
131.0,-2.9375,-15.3125,6.44
131.0,-2.9375,-15.3125,6.48
131.0,-2.9375,-15.3125,6.48
130.875,-3.0625,-15.4375,6.51
130.875,-3.0625,-15.4375,6.51
130.875,-3.0625,-15.4375,6.54
