Participant Number:,21
Test started on:,04/07/2016 04:27:44 PM
Current Task:,VR Task 1
Task Start:,03:28:21 PM
Heading, Roll, Pitch, Task Time
119.625,-3.75,-45.4375,4.76
119.625,-3.75,-45.4375,4.79
119.625,-3.75,-45.4375,4.80
119.6875,-3.75,-45.4375,4.83
119.6875,-3.75,-45.4375,4.84
119.6875,-3.75,-45.5,4.87
119.6875,-3.75,-45.5,4.88
119.6875,-3.75,-45.5,4.91
119.6875,-3.75,-45.5,4.92
119.6875,-3.75,-45.5,4.95
119.6875,-3.6875,-45.5,4.96
119.6875,-3.6875,-45.5,4.99
119.6875,-3.6875,-45.5,5.00
119.6875,-3.6875,-45.5,5.03
119.6875,-3.6875,-45.5,5.04
119.625,-3.6875,-45.4375,5.07
119.625,-3.6875,-45.4375,5.08
119.625,-3.625,-45.4375,5.11
119.625,-3.625,-45.4375,5.12
119.5625,-3.625,-45.375,5.15
119.5625,-3.625,-45.375,5.16
119.5,-3.5625,-45.375,5.19
119.5,-3.5625,-45.375,5.20
119.4375,-3.5625,-45.375,5.23
119.4375,-3.5625,-45.375,5.24
119.375,-3.5,-45.375,5.27
119.375,-3.5,-45.375,5.28
119.3125,-3.4375,-45.375,5.31
119.3125,-3.4375,-45.375,5.32
119.25,-3.4375,-45.4375,5.35
119.25,-3.4375,-45.4375,5.36
119.125,-3.375,-45.4375,5.39
119.125,-3.375,-45.4375,5.40
119.0625,-3.375,-45.4375,5.43
119.0625,-3.375,-45.4375,5.44
119.0,-3.375,-45.5,5.47
119.0,-3.375,-45.5,5.48
118.9375,-3.375,-45.5,5.51
118.9375,-3.375,-45.5,5.52
118.9375,-3.375,-45.5625,5.55
118.875,-3.375,-45.5625,5.56
118.875,-3.375,-45.625,5.59
118.875,-3.375,-45.625,5.60
118.75,-3.3125,-45.625,5.63
118.75,-3.3125,-45.625,5.64
118.6875,-3.3125,-45.6875,5.67
118.625,-3.25,-45.6875,5.68
118.5625,-3.25,-45.75,5.71
118.5625,-3.25,-45.75,5.72
118.4375,-3.1875,-45.75,5.75
118.4375,-3.1875,-45.75,5.76
118.375,-3.1875,-45.8125,5.79
118.3125,-3.125,-45.8125,5.80
118.25,-3.125,-45.875,5.83
118.25,-3.125,-45.875,5.84
118.0625,-3.125,-45.875,5.87
118.0625,-3.125,-45.875,5.88
118.0,-3.0625,-45.875,5.91
117.9375,-3.0625,-45.875,5.92
117.875,-3.0625,-45.875,5.95
117.875,-3.0625,-45.875,5.96
117.8125,-3.0,-45.875,5.99
117.8125,-3.0,-45.875,6.00
117.75,-3.0,-45.875,6.03
117.75,-3.0,-45.875,6.04
117.6875,-3.0,-45.9375,6.07
117.6875,-3.0,-45.9375,6.08
117.625,-3.0,-45.9375,6.11
117.625,-3.0,-45.9375,6.12
117.625,-3.0,-46.0,6.15
117.625,-2.9375,-46.0,6.16
117.5625,-2.9375,-46.0,6.19
117.5625,-2.9375,-46.0,6.20
117.5625,-2.9375,-46.0,6.23
117.5625,-2.9375,-46.0,6.24
117.5,-2.875,-46.0,6.27
117.5,-2.875,-46.0,6.28
117.5,-2.875,-46.0,6.31
117.5,-2.875,-46.0,6.32
117.5,-2.875,-46.0,6.35
117.5,-2.875,-46.0,6.36
117.5,-2.875,-46.0625,6.39
117.5,-2.875,-46.0625,6.40
117.5,-2.875,-46.0625,6.43
117.5,-2.875,-46.0625,6.44
117.5,-2.875,-46.125,6.47
117.5,-2.875,-46.125,6.48
117.5,-2.875,-46.125,6.51
117.5,-2.875,-46.125,6.52
117.5,-2.875,-46.125,6.55
117.5,-2.875,-46.125,6.56
117.5625,-2.8125,-46.1875,6.59
117.5625,-2.8125,-46.1875,6.60
117.5625,-2.8125,-46.1875,6.63
117.5625,-2.8125,-46.1875,6.64
117.5,-2.8125,-46.1875,6.67
117.5,-2.8125,-46.1875,6.68
117.5,-2.75,-46.1875,6.71
117.5,-2.75,-46.1875,6.72
117.5,-2.75,-46.1875,6.75
117.5,-2.75,-46.1875,6.76
117.5,-2.75,-46.25,6.79
117.5,-2.75,-46.25,6.80
117.5,-2.75,-46.25,6.83
117.5,-2.75,-46.3125,6.84
117.5,-2.75,-46.3125,6.87
117.5,-2.75,-46.3125,6.88
117.5,-2.75,-46.3125,6.91
117.5,-2.75,-46.3125,6.92
117.5,-2.75,-46.375,6.95
117.5,-2.75,-46.375,6.96
117.5,-2.75,-46.375,6.99
117.5,-2.75,-46.375,7.00
117.5,-2.75,-46.375,7.03
117.5,-2.75,-46.375,7.04
116.5625,-2.1875,-48.0,7.07
116.5625,-2.125,-48.0,7.08
116.5625,-2.125,-48.0,7.11
116.5625,-2.125,-48.0,7.12
116.5625,-2.125,-48.0625,7.15
116.5625,-2.125,-48.0625,7.16
116.5625,-2.125,-48.0625,7.19
116.5625,-2.0625,-48.0625,7.20
116.5625,-2.0625,-48.125,7.23
116.5625,-2.0625,-48.125,7.24
116.5625,-2.0625,-48.125,7.27
116.5625,-2.0625,-48.125,7.28
116.5625,-2.0625,-48.1875,7.31
116.5625,-2.0,-48.1875,7.32
116.625,-2.0,-48.1875,7.35
116.625,-2.0,-48.1875,7.36
116.6875,-2.0,-48.1875,7.39
116.6875,-2.0,-48.1875,7.40
116.6875,-2.0,-48.1875,7.43
116.75,-1.9375,-48.1875,7.44
116.75,-1.9375,-48.1875,7.47
116.75,-1.9375,-48.1875,7.48
116.75,-1.875,-48.1875,7.51
116.75,-1.875,-48.1875,7.52
116.8125,-1.875,-48.1875,7.55
116.8125,-1.8125,-48.1875,7.56
116.8125,-1.8125,-48.1875,7.59
116.8125,-1.8125,-48.1875,7.60
116.8125,-1.8125,-48.1875,7.63
116.8125,-1.8125,-48.1875,7.64
116.8125,-1.75,-48.1875,7.67
116.8125,-1.75,-48.1875,7.68
116.8125,-1.75,-48.1875,7.71
116.8125,-1.75,-48.1875,7.72
116.8125,-1.75,-48.1875,7.75
116.8125,-1.75,-48.1875,7.76
116.8125,-1.75,-48.1875,7.79
116.8125,-1.75,-48.1875,7.80
116.8125,-1.75,-48.1875,7.83
116.875,-1.75,-48.1875,7.84
116.875,-1.75,-48.1875,7.87
116.875,-1.75,-48.1875,7.88
116.875,-1.75,-48.1875,7.91
116.875,-1.75,-48.1875,7.92
116.9375,-1.75,-48.1875,7.95
116.9375,-1.75,-48.1875,7.96
116.9375,-1.75,-48.1875,7.99
117.0,-1.6875,-48.1875,8.00
117.0,-1.6875,-48.1875,8.03
117.0,-1.6875,-48.1875,8.04
117.125,-1.6875,-48.1875,8.07
117.125,-1.6875,-48.1875,8.08
117.1875,-1.625,-48.1875,8.11
117.25,-1.625,-48.1875,8.12
